20 	22.16	8.43	250.89	2227	2227	351.6
21 	22.17	8.42	250.92	2224	2224	0
22 	22.5	7.01	182.81	1560	1560	0
23 	22.5	5.75	48.01	309	309	0
0 	22.53	5.16	0.05	0	0	0
1 	22.53	5.03	0.05	0	0	-351.6
2 	22.66	4.95	0.05	0	0	-351.6
3 	22.71	4.89	0.05	0	0	-351.6
4 	22.78	4.83	0.05	0	0	-351.6
5 	22.84	4.76	0.05	0	0	-351.6
6 	22.92	4.68	0.05	0	0	-351.6
7 	22.99	4.61	0.05	0	0	0
8 	22.9	5.71	38.46	101	101	351.6
9 	22.67	8.49	284	2186	2186	351.6
10 	22.76	8.74	301.33	2592	2592	351.6
11 	22.75	8.76	299.88	2617	2617	351.6
12 	22.71	8.8	299.89	2621	2621	0
13 	22.68	8.85	301.02	2651	2651	0
14 	22.64	8.87	302.02	2683	2683	-351.6
15 	22.6	8.89	301.95	2695	2695	-351.6
16 	22.57	8.88	301.15	2696	2696	0
17 	22.54	8.9	300.59	2699	2699	351.6
18 	22.51	8.89	300.17	2710	2710	351.6
19 	22.49	8.91	300.55	2718	2718	351.6
20 	22.45	8.93	299.95	2730	2730	351.6
21 	22.42	8.94	299.26	2728	2728	0
22 	22.83	7.36	221.84	1950	1950	0
23 	22.73	6.12	51.6	383	383	0
0 	22.79	5.84	51.72	371	371	0
1 	22.79	5.71	51.8	365	365	-351.6
2 	22.92	5.66	52.04	364	364	-351.6
3 	22.92	5.62	52.26	361	361	-351.6
4 	23	5.59	52.12	360	360	-351.6
5 	23.05	5.57	52.18	356	356	-351.6
6 	23.12	5.54	52.17	356	356	-351.6
7 	23.16	5.52	52.05	354	354	0
8 	23.12	6	66.96	383	383	351.6
9 	22.88	8.47	283.38	2153	2153	351.6
10 	22.98	8.68	300.18	2518	2518	351.6
11 	22.99	8.71	300.1	2541	2541	351.6
12 	22.94	8.74	301.29	2561	2561	0
13 	22.93	8.76	301.9	2585	2585	0
14 	22.9	8.78	301.75	2591	2591	-351.6
15 	22.87	8.79	302	2600	2600	-351.6
16 	22.84	8.8	302.24	2620	2620	0
17 	22.81	8.81	301.73	2620	2620	351.6
18 	22.78	8.82	301.82	2637	2637	351.6
19 	22.75	8.85	302.67	2661	2661	351.6
20 	22.71	8.85	302.3	2665	2665	351.6
21 	22.67	8.9	301.86	2681	2681	0
22 	22.64	8.93	301.69	2696	2696	0
23 	22.6	8.94	300.95	2701	2701	0
0 	22.92	6.36	58.83	454	454	0
1 	22.71	5.94	52.11	376	376	-351.6
2 	22.82	5.78	52.02	368	368	-351.6
3 	22.92	5.7	52.1	365	365	-351.6
4 	22.9	5.65	52.1	361	361	-351.6
5 	22.95	5.61	52.14	361	361	-351.6
6 	22.99	5.58	52.14	359	359	-351.6
7 	23.03	5.54	50.54	345	345	0
8 	22.94	6.17	70.82	393	393	351.6
9 	22.68	8.54	285.64	2212	2212	351.6
10 	22.76	8.78	301.33	2605	2605	351.6
11 	22.75	8.84	302.07	2652	2652	351.6
12 	22.7	8.84	300.84	2642	2642	0
13 	22.68	8.85	300.5	2655	2655	0
14 	22.6	8.86	300.01	2667	2667	-351.6
15 	22.51	8.9	299.76	2695	2695	-351.6
16 	22.44	8.93	299.57	2713	2713	0
17 	22.36	8.96	299.69	2744	2744	351.6
18 	22.27	9	299.46	2775	2775	351.6
19 	22.19	9.04	298.63	2808	2808	351.6
20 	22.14	9.09	299.27	2856	2856	351.6
21 	22.1	9.12	298.92	2884	2884	0
22 	22.53	7.36	209.05	1910	1910	0
23 	22.47	5.95	48.75	306	306	0
0 	22.52	5.44	0.12	0	0	0
1 	22.53	5.28	0.12	0	0	-351.6
2 	22.67	5.18	0.12	0	0	-351.6
3 	22.68	5.11	0.12	0	0	-351.6
4 	22.77	5.04	0.12	0	0	-351.6
5 	22.82	4.94	0.12	0	0	-351.6
6 	22.89	4.85	0.12	0	0	-351.6
7 	22.94	4.78	0.12	0	0	0
8 	22.86	5.69	38	0	0	351.6
9 	22.76	7.94	243.25	1332	1332	351.6
10 	22.72	8.63	283.64	1695	1695	351.6
11 	22.74	8.75	298.87	1953	1953	351.6
12 	22.75	8.37	268.49	1672	1672	0
13 	22.69	8.3	253.39	1542	1542	0
14 	22.58	8.66	271.45	1617	1617	-351.6
15 	22.57	8.85	300.13	2001	2001	-351.6
16 	22.52	8.89	300.08	2015	2015	0
17 	22.45	8.93	300.43	2040	2040	351.6
18 	22.39	8.94	299.66	2046	2046	351.6
19 	22.33	8.99	299.8	2076	2076	351.6
20 	22.26	9.01	299.48	2076	2076	351.6
21 	22.2	9.03	298.23	2084	2084	0
22 	22.57	7.94	263.31	1387	1387	0
23 	22.54	6.05	48.29	0	0	0
0 	22.54	5.45	0.07	0	0	0
1 	22.58	5.24	0.07	0	0	-351.6
2 	22.75	5.16	0.68	1	1	-351.6
3 	22.78	5.08	0.13	0	0	-351.6
4 	22.84	5.02	0.13	0	0	-351.6
5 	22.94	4.94	0.13	0	0	-351.6
6 	23.01	4.87	0.13	0	0	-351.6
7 	23.07	4.77	0.13	0	0	0
8 	22.97	5.79	37.68	76	76	351.6
9 	22.91	7.91	242.92	1806	1806	351.6
10 	22.98	8.15	251.33	2002	2002	351.6
11 	23.02	8.18	251.65	2024	2024	351.6
12 	23.01	8.19	251.66	2027	2027	0
13 	23.04	8.19	251.72	2026	2026	0
14 	22.97	8.18	251.2	2022	2022	-351.6
15 	22.94	8.17	249.82	2022	2022	-351.6
16 	22.91	8.18	249.65	2019	2019	0
17 	22.87	8.2	250.42	2029	2029	351.6
18 	22.85	8.2	250.81	2043	2043	351.6
19 	22.86	8.19	250.46	2043	2043	351.6
20 	22.87	8.21	250.88	2041	2041	351.6
21 	22.86	8.19	250.75	2042	2042	0
22 	22.86	8.21	250.62	2047	2047	0
23 	23.07	7.45	221.18	1827	1827	0
0 	22.97	6.63	102.17	708	708	0
1 	22.89	6.45	97.9	708	708	-351.6
2 	22.94	6.39	101.4	708	708	-351.6
3 	22.97	6.36	101.29	708	708	-351.6
4 	22.97	6.34	100.96	708	708	-351.6
5 	22.96	6.33	100.73	708	708	-351.6
6 	22.98	6.33	101.2	708	708	-351.6
7 	23.01	6.31	100.42	708	708	0
8 	22.95	6.62	111.53	1860	1860	351.6
9 	22.79	7.98	242.1	1860	1860	351.6
10 	22.83	8.07	249.94	2097	2097	351.6
11 	22.83	8.07	248.95	2097	2097	351.6
12 	22.83	8.07	248.95	2097	2097	0
13 	22.83	8.07	248.95	2097	2097	0
14 	22.83	8.07	248.95	2097	2097	-351.6
15 	22.83	8.07	248.95	2097	2097	-351.6
16 	22.83	8.07	248.95	2097	2097	0
17 	22.83	8.07	248.95	2097	2097	351.6
18 	22.83	8.07	248.95	2097	2097	351.6
19 	22.83	8.07	248.95	2097	2097	351.6
20 	22.61	8.25	251.12	2097	2097	351.6
21 	22.57	8.26	250.27	2097	2097	0
22 	22.89	6.95	187.91	1489	1489	0
23 	22.8	5.9	52.06	378	378	0
0 	22.82	5.65	51.54	366	366	0
1 	22.84	4.9	28.43	34	34	-351.6
2 	22.91	4.7	0.1	0	0	-351.6
3 	22.93	4.62	0.1	0	0	-351.6
4 	22.99	4.58	0.1	0	0	-351.6
5 	23.03	4.53	0.1	0	0	-351.6
6 	23.07	4.46	0.1	0	0	-351.6
7 	23.11	4.41	0.1	0	0	0
8 	23.01	5.87	69.64	359	359	351.6
9 	22.9	7.89	244.1	1816	1816	351.6
10 	22.93	8.1	250.38	1994	1994	351.6
11 	22.95	8.14	251.36	2023	2023	351.6
12 	22.91	8.15	250.84	2023	2023	0
13 	22.9	8.15	250.42	2023	2023	0
14 	22.82	8.16	249.91	2026	2026	-351.6
15 	22.77	8.18	250.45	2047	2047	-351.6
16 	22.72	8.18	250.15	2053	2053	0
17 	22.67	8.2	250.12	2063	2063	351.6
18 	22.61	8.21	249.81	2070	2070	351.6
19 	22.59	8.22	249.86	2081	2081	351.6
20 	22.58	8.23	250.23	2093	2093	351.6
21 	22.55	8.25	250.25	2092	2092	0
22 	22.85	7.02	189.42	1533	1533	0
23 	22.76	5.9	53.91	393	393	0
0 	22.85	4.94	33.96	24	24	0
1 	22.76	4.64	0.15	0	0	-351.6
2 	22.91	4.52	0.15	0	0	-351.6
3 	22.92	4.46	0.15	0	0	-351.6
4 	22.97	4.4	0.15	0	0	-351.6
5 	23	4.37	0.15	0	0	-351.6
6 	23.04	4.34	0.15	0	0	-351.6
7 	23.08	4.3	0.15	0	0	0
8 	22.96	5.75	64.12	326	326	351.6
9 	22.85	7.88	241.26	1312	1312	351.6
10 	22.88	8.1	250.75	1450	1450	351.6
11 	22.9	8.13	251.11	1459	1459	351.6
12 	23.02	7.4	198.96	1076	1076	0
13 	22.96	7.23	172.62	909	909	0
14 	22.94	7.21	172.63	913	913	-351.6
15 	22.93	7.2	172.54	911	911	-351.6
16 	22.93	7.2	172.54	916	916	0
17 	22.76	7.97	223.67	1192	1192	351.6
18 	22.8	8.14	250.11	1479	1479	351.6
19 	22.76	8.17	249.87	1479	1479	351.6
20 	22.75	8.17	249.85	1483	1483	351.6
21 	22.71	8.19	250.24	1491	1491	0
22 	23	6.97	190.31	667	667	0
23 	22.92	5.87	53.62	0	0	0
0 	22.99	4.88	19.71	0	0	0
1 	22.92	4.52	0.02	0	0	-351.6
2 	23.04	4.37	0.02	0	0	-351.6
3 	23.07	4.29	0.02	0	0	-351.6
4 	23.11	4.25	0.02	0	0	-351.6
5 	23.12	4.22	0.02	0	0	-351.6
6 	23.17	4.18	0.02	0	0	-351.6
7 	23.2	4.16	0.02	0	0	0
8 	23.08	5.63	63.34	341	341	351.6
9 	22.96	7.85	241.99	1785	1785	351.6
10 	23	8.06	250.26	1984	1984	351.6
11 	23	8.11	250.9	2001	2001	351.6
12 	22.94	8.13	250.69	2017	2017	0
13 	22.92	8.14	250.76	2018	2018	0
14 	22.83	8.16	251.09	2031	2031	-351.6
15 	22.76	8.17	250.46	2050	2050	-351.6
16 	22.7	8.18	249.66	2051	2051	0
17 	22.72	7.69	202.57	1627	1627	351.6
18 	22.45	8.43	239.79	1778	1778	351.6
19 	22.46	8.8	299.99	2666	2666	351.6
20 	22.41	8.86	300.04	2702	2702	351.6
21 	22.32	8.9	299.39	2738	2738	0
22 	22.26	8.93	298.8	2754	2754	0
23 	22.67	6.51	106.55	878	878	0
0 	22.52	5.17	30.84	22	22	0
1 	22.52	4.73	0.03	0	0	-351.6
2 	22.6	4.51	0.03	0	0	-351.6
3 	22.7	4.38	0.03	0	0	-351.6
4 	22.69	4.33	0.03	0	0	-351.6
5 	22.75	4.3	0.03	0	0	-351.6
6 	22.8	4.28	0.03	0	0	-351.6
7 	22.83	4.25	0.03	0	0	0
8 	22.67	5.77	61.72	315	315	351.6
9 	22.6	7.93	244.33	1871	1871	351.6
10 	22.6	8.13	250.11	2058	2058	351.6
11 	22.59	8.2	250.4	2087	2087	351.6
12 	22.71	7.43	195.65	1546	1546	0
13 	22.64	7.28	172.89	1317	1317	0
14 	22.62	7.26	172.98	1314	1314	-351.6
15 	22.6	7.26	172.18	1310	1310	-351.6
16 	22.6	7.24	171.96	1308	1308	0
17 	22.42	8.06	223.75	1712	1712	351.6
18 	22.44	8.25	252.36	2129	2129	351.6
19 	22.39	8.28	252.04	2156	2156	351.6
20 	22.36	8.29	252.31	2161	2161	351.6
21 	22.34	8.31	251.78	2172	2172	0
22 	22.64	6.91	185.33	1501	1501	0
23 	22.55	5.87	51.49	379	379	0
0 	22.64	4.89	7.1	1	1	0
1 	22.59	4.56	0.04	0	0	-351.6
2 	22.72	4.37	0.04	0	0	-351.6
3 	22.75	4.27	0.04	0	0	-351.6
4 	22.79	4.22	0.04	0	0	-351.6
5 	22.82	4.18	0.04	0	0	-351.6
6 	22.85	4.16	0.04	0	0	-351.6
7 	22.88	4.13	0.04	0	0	0
8 	22.75	5.63	62.12	319	319	351.6
9 	22.62	7.9	239.8	1790	1790	351.6
10 	22.65	8.14	250.81	2054	2054	351.6
11 	22.65	8.19	250.93	2075	2075	351.6
12 	22.76	7.45	199.86	1597	1597	0
13 	22.69	7.25	172.84	1324	1324	0
14 	22.67	7.22	172.46	1314	1314	-351.6
15 	22.65	7.21	172	1308	1308	-351.6
16 	22.64	7.21	171.74	1310	1310	0
17 	22.47	8.01	226.84	1682	1682	351.6
18 	22.48	8.17	250.76	2064	2064	351.6
19 	22.41	8.21	251.64	2094	2094	351.6
20 	22.39	8.24	252.27	2119	2119	351.6
21 	22.35	8.25	252.12	2119	2119	0
22 	22.64	7.07	196.07	1615	1615	0
23 	22.56	5.88	52.45	386	386	0
0 	22.63	4.89	32.55	25	25	0
1 	22.55	4.52	0.17	0	0	-351.6
2 	22.69	4.34	0.17	0	0	-351.6
3 	22.71	4.24	0.17	0	0	-351.6
4 	22.76	4.18	0.17	0	0	-351.6
5 	22.79	4.14	0.17	0	0	-351.6
6 	22.84	4.12	0.17	0	0	-351.6
7 	22.87	4.1	0.17	0	0	0
8 	22.74	5.6	61.49	311	311	351.6
9 	22.62	7.89	238.92	1785	1785	351.6
10 	22.64	8.14	251.08	2060	2060	351.6
11 	22.64	8.18	250.58	2081	2081	351.6
12 	22.77	7.19	165.57	1286	1286	0
13 	22.7	7.04	152.61	1151	1151	0
14 	22.73	7	152.11	1137	1137	-351.6
15 	22.73	6.99	152.11	1138	1138	-351.6
16 	22.75	6.99	152.54	1137	1137	0
17 	22.58	7.95	217.48	1544	1544	351.6
18 	22.63	8.14	250.01	2053	2053	351.6
19 	22.59	8.18	250	2069	2069	351.6
20 	22.58	8.2	250.04	2078	2078	351.6
21 	22.55	8.21	249.82	2080	2080	0
22 	22.82	6.91	186.83	1490	1490	0
23 	22.76	5.84	52.6	380	380	0
0 	22.85	4.86	31.3	20	20	0
1 	22.78	4.54	0.2	0	0	-351.6
2 	22.93	4.35	0.2	0	0	-351.6
3 	22.96	4.28	0.2	0	0	-351.6
4 	23	4.21	0.2	0	0	-351.6
5 	23.03	4.17	0.2	0	0	-351.6
6 	23.08	4.16	0.2	0	0	-351.6
7 	23.12	4.19	0.2	0	0	0
8 	22.98	5.75	65.53	338	338	351.6
9 	22.87	7.86	243.44	1818	1818	351.6
10 	22.91	8.1	250.72	2008	2008	351.6
11 	22.93	8.15	252.81	2046	2046	351.6
12 	23.03	7.34	183.71	1411	1411	0
13 	22.99	7.22	171.95	1286	1286	0
14 	22.87	7.95	227.18	1630	1630	-351.6
15 	22.96	8.09	251.33	1995	1995	-351.6
16 	22.92	8.1	250.67	1998	1998	0
17 	22.93	8.11	251.04	2003	2003	351.6
18 	22.91	8.12	250.78	2003	2003	351.6
19 	22.9	8.12	249.99	1998	1998	351.6
20 	22.87	8.14	250.19	2008	2008	351.6
21 	22.88	8.16	250.05	2009	2009	0
22 	22.88	8.17	250.95	2013	2013	0
23 	22.88	8.16	251.33	2018	2018	0
0 	22.82	8.19	252.21	2027	2027	0
1 	22.96	6.94	134.34	1031	1031	-351.6
2 	22.89	6.8	131.32	976	976	-351.6
3 	22.95	6.75	131	961	961	-351.6
4 	23	6.73	131.01	960	960	-351.6
5 	23.01	6.72	131.27	956	956	-351.6
6 	23.03	6.71	130.78	955	955	-351.6
7 	23.07	6.71	130.32	944	944	0
8 	23.07	6.8	134.56	977	977	351.6
9 	22.9	8.02	242.76	1853	1853	351.6
10 	22.86	8.69	298.57	2495	2495	351.6
11 	22.92	8.77	302.01	2588	2588	351.6
12 	22.86	8.81	302.53	2612	2612	0
13 	22.85	8.83	302.82	2638	2638	0
14 	22.96	8.35	273.37	2281	2281	-351.6
15 	22.88	8.22	252.33	2038	2038	-351.6
16 	22.92	8.2	251.8	2026	2026	0
17 	22.94	8.09	244.36	1947	1947	351.6
18 	22.93	8.08	242.04	1927	1927	351.6
19 	22.96	8.1	243	1928	1928	351.6
20 	22.99	8.1	242.48	1928	1928	351.6
21 	23	8.1	242.69	1924	1924	0
22 	23.03	8.09	242.33	1914	1914	0
23 	23.05	8.09	242.45	1916	1916	0
0 	23	8.06	242.02	1908	1908	0
1 	22.96	7.74	203.13	1601	1601	-351.6
2 	22.94	7.69	203.06	1588	1588	-351.6
3 	22.93	7.69	203	1584	1584	-351.6
4 	22.9	7.67	202.87	1588	1588	-351.6
5 	22.87	7.69	202.52	1593	1593	-351.6
6 	22.84	7.68	202.13	1590	1590	-351.6
7 	22.82	7.69	201.87	1592	1592	0
8 	22.71	8.23	249.14	2092	2092	351.6
9 	22.69	8.34	251.98	2092	2092	351.6
10 	22.64	8.31	251.78	2106	2106	351.6
11 	22.7	8.3	252.04	2104	2104	351.6
12 	22.71	8.3	252.18	2100	2100	0
13 	22.72	8.29	252.17	2103	2103	0
14 	22.68	8.28	251.93	2103	2103	-351.6
15 	22.65	8.29	251.27	2092	2092	-351.6
16 	22.62	8.3	251.64	2105	2105	0
17 	22.61	8.3	251.25	2109	2109	351.6
18 	22.56	8.3	251.27	2108	2108	351.6
19 	22.44	8.86	295.71	2604	2604	351.6
20 	22.44	8.96	299.54	2725	2725	351.6
21 	22.35	9	298.66	2746	2746	0
22 	22.71	7.72	249.37	2267	2267	0
23 	22.63	6.33	52.82	402	402	0
0 	22.62	6.02	52.46	383	383	0
1 	22.69	5.34	11.87	4	4	-351.6
2 	22.8	5.21	0.15	0	0	-351.6
3 	22.81	5.09	0.15	0	0	-351.6
