22.31	0.0	0.0
22.71074716981132	0.0	0.0
22.76275471698113	0.0	0.0
22.925554716981136	209.462695344998	29324.777348299718
23.0	266.9479644687176	37372.71502562046
23.0	233.3962134572234	32675.469884011276
23.0	283.1867233340809	39646.14126677133
23.0	0.0	0.0
22.940935849056604	360.0	194400.0
22.873631680607645	360.0	194400.0
22.8207550964052	360.0	194400.0
22.76712121877706	360.0	194400.0
22.712713479240676	0.0	0.0
22.86794366791992	0.0	0.0
22.983173856599166	230.32755904102945	73704.81889312943
23.0	245.55068410459705	78576.21891347106
23.0	335.83187612847865	107466.20036111317
23.0	360.0	194400.0
22.983046014123	360.0	194400.0
22.965810653093552	360.0	194400.0
22.897870426814396	360.0	194400.0
22.908090675795684	360.0	115200.0
23.0	312.5022948701339	100000.73435844285
23.0	163.42396935469466	52295.670193502294
23.0	197.9674716012419	27715.446024173867
23.0	330.08884473545584	46212.43826296382
23.0	179.77815709096376	25168.941992734926
23.0	197.0909375263152	27592.731253684127
23.0	214.66948972556378	30053.72856157893
23.0	214.07423216879755	29970.392503631658
23.0	204.15939220765597	28582.314909071836
23.0	0.0	0.0
22.694596226415094	360.0	194400.0
22.767692455552606	360.0	194400.0
22.56406372914283	360.0	194400.0
22.491122899065154	360.0	194400.0
22.47551791804408	0.0	0.0
22.640068861440305	0.0	0.0
22.79305754068559	0.0	0.0
22.965231125591252	227.30960300459242	72739.07296146957
23.0	301.75216670095176	96560.69334430457
23.0	360.0	194400.0
22.95129035774667	360.0	194400.0
22.912056791047483	360.0	194400.0
22.85088738034138	360.0	194400.0
22.809467542455913	256.9450788195111	82222.42522224355
22.809467542455913	289.85194228630695	92752.62153161822
22.809467542455913	241.90417150640042	77409.33488204813
22.809467542455913	360.0	50400.0
23.0	0.0	0.0
22.81572830188679	3.8640808292624644	540.971316096745
23.0	206.23153734361503	28872.415228106103
23.0	52.238713911030544	7313.4199475442765
23.0	150.5222148714249	21073.110081999486
23.0	168.00220041165315	23520.308057631442
23.0	0.0	0.0
22.604452830188677	360.0	194400.0
22.575588031246802	360.0	194400.0
22.413326446452142	360.0	194400.0
22.367857314487676	360.0	194400.0
22.29412376337861	0.0	0.0
22.435059612435218	0.0	0.0
22.79776149922767	0.0	0.0
22.89262942375597	95.04089891171249	30413.087651747996
23.0	253.3965149210133	81086.88477472425
23.0	360.0	194400.0
22.960589601841814	360.0	194400.0
22.89973849538406	360.0	194400.0
