316.7343158432016	42387.799999999996
211.14509010882742	29188.600000000002
160.51657425324862	28358.4
195.02783609099166	28277.199999999997
194.11592194473576	28226.8
194.48417018416552	28256.2
194.91379313016688	28191.8
194.23867135787899	28410.2
221.4176052126346	130086.0
323.1397948926543	162000.0
322.47342913503206	162027.0
321.80706337740986	161789.4
324.86371493373014	95657.6
323.73741059442443	95491.20000000001
323.54591112542914	95513.6
325.1781467245308	95644.79999999999
320.08674447354264	95721.6
320.08674447354264	161951.40000000002
320.08674447354264	161886.6
319.5244183430092	160693.19999999998
319.29948789079583	153198.0
218.8278734486126	64876.8
190.23180340139206	57011.2
84.09177360214424	26502.399999999998
82.28481302845073	11583.599999999999
103.39007948762645	14411.6
102.86396691208763	14351.400000000001
102.34685816295031	14358.4
102.54974989145802	14383.599999999999
102.24853472656783	14364.0
101.91188248345522	14345.8
100.74434227130897	14365.4
245.6840738194175	143019.0
315.0461491353252	162394.2
318.1149835886008	162253.80000000002
323.47826638858936	162513.0
326.4180511103524	96745.59999999999
324.30228564566926	96515.20000000001
322.6678374417835	96192.0
322.4228067043313	96134.40000000001
322.3623681754283	96025.59999999999
322.9881813125673	161989.2
322.72470433487496	161681.40000000002
322.34804229698614	161638.19999999998
322.3595793100205	161589.6
325.06163587349886	96150.40000000001
325.01851073118667	95964.79999999999
324.37572052338413	95881.6
328.38786922995587	41886.6
71.64848551528496	9497.6
52.34692503567231	7292.6
51.08506767687265	7231.0
51.071025011842806	7295.4
50.185387169975144	7218.400000000001
49.1096777267329	7035.0
49.12619850912095	7207.2
136.74453136138428	101039.40000000001
313.0700322707604	161265.6
321.07454565364213	162205.2
325.03513575184445	162345.6
326.0469333683627	96198.4
329.88845976130216	95808.0
276.4785974205815	81494.4
211.01017313945533	64659.2
210.0716605335547	64726.4
210.43845494413432	109620.0
209.96468846759205	109679.40000000001
209.80402385886825	109922.4
209.75474236500463	109873.8
210.04687935997262	65097.600000000006
211.68329589707423	65305.600000000006
137.37857420826418	44550.4
47.354840221473665	6809.6
0.41372169295287237	1835.3999999999999
0.0	16.8
0.0	16.8
0.0	16.8
0.0	16.8
0.0	16.8
0.0	16.8
14.84445990109521	20763.0
279.15912740460817	155628.0
315.095100213541	162054.0
319.038107085707	162253.80000000002
318.8446239427693	95952.0
319.43516874967736	95932.8
320.5997718027262	95904.0
322.5151106756452	96153.6
322.0297281223243	95936.0
323.07000835438333	162162.0
323.63446841930863	161908.19999999998
323.7365314527902	161805.6
324.5851332407115	161368.19999999998
332.3562575307972	95414.40000000001
251.39306146456346	70851.2
43.99946931845965	15801.6
0.0	11.200000000000001
0.0	11.200000000000001
0.0	11.200000000000001
0.0	11.200000000000001
0.0	11.200000000000001
0.0	11.200000000000001
0.0	11.200000000000001
0.0	11.200000000000001
12.425528245792137	19445.399999999998
281.2237791419905	155293.19999999998
318.31448147638366	162075.6
325.0439153676279	162135.0
247.2083142441043	73443.2
210.9180945588155	65065.600000000006
299.9062976451316	93158.4
323.04097701285605	96169.59999999999
323.344900406002	95913.6
324.8103665739354	161470.8
327.03271075261966	161260.2
278.86254631917774	138704.4
